20	241
115	243
17	245
16	247
15	249
21	252

21	254
47	256
46	258
44	260
43	262
42	264

42	245
11	248
11	248

42	265
11	268
11	268

104	251
103	254
102	256
101	261
100	263
99	265
98	270
97	273

104	271
103	274
102	276
101	281
100	283
99	285
98	290
97	293

20	261
115	263
17	265
16	267
15	269
21	272

21	274
47	276
46	278
44	280
43	282
42	284

42	285
11	288

11	288
104	291
103	294
102	296
101	301
100	303
99	305
98	310
97	313

106	270
105	272
45	274
19	277
20	280

20	282
115	284
17	286
16	288
15	290
21	293

21	294
47	296
46	298
44	300
43	302
42	304

42	305
11	308

11	308
104	311
103	314
102	316
101	321
100	323
99	325
98	330
97	333

106	290
105	292
45	294
19	297
20	300

20	302
115	304
17	306
16	308
15	310
21	313

21	314
47	316
46	318
44	320
43	322
42	324

42	325
11	328

11	328
104	331
103	334
102	336
101	341
100	343
99	345
98	350
97	353

97	354
114	357
113	360
112	366
111	369
110	374
109	378
108	381
107	387

106	310
105	312
45	314
19	317
20	320

106	330
105	332
45	334
19	337
20	340

20	322
115	324
17	326
16	328
15	330
21	333

20	342
115	344
17	346
16	348
15	350
21	353

21	334
47	336
46	338
44	340
43	342
42	344

21	354
47	356
46	358
44	360
43	362
42	364

42	345
11	348
11	348

104	351
103	354
102	356
101	361
100	363
99	365
98	370
97	373

106	350
105	352
45	354
19	357
20	360

