20	846
18	848
17	850
16	852
15	854
14	856
13	859

20	866
18	868
17	870
16	872
15	874
14	876
13	879

20	886
18	888
17	890
16	892
15	894
14	896
13	899

20	906
18	908
17	910
16	912
15	914
14	916
13	919

20	926
18	928
17	930
16	932
15	934
14	936
13	939

20	946
18	948
17	950
16	952
15	954
14	956
13	959

12	841
11	843
11	844

12	851
11	853
11	854

12	861
11	863
11	864

12	871
11	873
11	874

12	881
11	883
11	884

12	891
11	893
11	894

12	901
11	903
11	904

12	911
11	913
11	914

12	921
11	923
11	924

12	931
11	933
11	934

12	941
11	943
11	944

12	951
11	953
11	954

10	847
9	850
8	852
7	855
6	858
5	860
4	862
3	865

10	857
9	860
8	862
7	865
6	868
5	870
4	872
3	875

10	867
9	870
8	872
7	875
6	878
5	880
4	882
3	885

10	877
9	880
8	882
7	885
6	888
5	890
4	892
3	895

10	887
9	890
8	892
7	895
6	898
5	900
4	902
3	905

10	897
9	900
8	902
7	905
6	908
5	910
4	912
3	915

10	907
9	910
8	912
7	915
6	918
5	920
4	922
3	925

10	917
9	920
8	922
7	925
6	928
5	930
4	932
3	935

10	927
9	930
8	932
7	935
6	938
5	940
4	942
3	945

10	937
9	940
8	942
7	945
6	948
5	950
4	952
3	955

10	947
9	950
8	952
7	955
6	958
5	960
4	962
3	965

10	957
9	960
8	962
7	965
6	968
5	970
4	972
3	975

3	846
2	849
1	852
22	856

3	866
2	869
1	872
22	876

3	886
2	889
1	892
22	896

3	906
2	909
1	912
22	916

3	926
2	929
1	932
22	936

3	946
2	949
1	952
22	956

