16	366
142	368
135	369
145	371
138	372
94	374
11	375

16	376
142	378
135	379
145	381
138	382
94	384
11	385

16	386
142	388
135	389
145	391
138	392
94	394
11	395

16	396
142	398
135	399
145	401
138	402
94	404
11	405

16	406
142	408
135	409
145	411
138	412
94	414
11	415

16	416
142	418
135	419
145	421
138	422
94	424
11	425

11	365
11	366
96	368
146	369
147	370
148	372
149	374
20	375
150	377
151	378
8	381

11	375
11	376
96	378
146	379
147	380
148	382
149	384
20	385
150	387
151	388
8	391

11	385
11	386
96	388
146	389
147	390
148	392
149	394
20	395
150	397
151	398
8	401

11	395
11	396
96	398
146	399
147	400
148	402
149	404
20	405
150	407
151	408
8	411

11	405
11	406
96	408
146	409
147	410
148	412
149	414
20	415
150	417
151	418
8	421

11	415
11	416
96	418
146	419
147	420
148	422
149	424
20	425
150	427
151	428
8	431

11	425
11	426
96	428
146	429
147	430
148	432
149	434
20	435
150	437
151	438
8	441

8	361
8	361
152	362
153	364
154	365
119	367
155	368
156	370
157	372
16	374

8	371
8	371
152	372
153	374
154	375
119	377
155	378
156	380
157	382
16	384

8	381
8	381
152	382
153	384
154	385
119	387
155	388
156	390
157	392
16	394

8	391
8	391
152	392
153	394
154	395
119	397
155	398
156	400
157	402
16	404

8	401
8	401
152	402
153	404
154	405
119	407
155	408
156	410
157	412
16	414

8	411
8	411
152	412
153	414
154	415
119	417
155	418
156	420
157	422
16	424

8	421
8	421
152	422
153	424
154	425
119	427
155	428
156	430
157	432
16	434

8	431
8	431
152	432
153	434
154	435
119	437
155	438
156	440
157	442
16	444

8	441
8	441
152	442
153	444
154	445
119	447
155	448
156	450
157	452
16	454

86	421
143	423
16	426
142	428
135	429
145	431
138	432
94	434
11	435
96	438
146	439
147	440
148	442
149	444
20	445
150	447
151	448
8	451
152	452
153	454
154	455
119	457
155	458
156	460
157	462
16	464

86	431
143	433
16	436
142	438
135	439
145	441
138	442
94	444
11	445

86	441
143	443
16	446
142	448
135	449
145	451
138	452
94	454
11	455

86	451
143	453
16	456
142	458
135	459
145	461
138	462
94	464
11	465

86	461
143	463
16	466
142	468
135	469
145	471
138	472
94	474
11	475

86	471
143	473
16	476
142	478
135	479
145	481
138	482
94	484
11	485

11	446
96	448
146	449
147	450
148	452
149	454
20	455
150	457
151	458
8	461

11	456
96	458
146	459
147	460
148	462
149	464
20	465
150	467
151	468
8	471

11	466
96	468
146	469
147	470
148	472
149	474
20	475
150	477
151	478
8	481

11	476
96	478
146	479
147	480
148	482
149	484
20	485
150	487
151	488
8	491

8	461
152	462
153	464
154	465
119	467
155	468
156	470
157	472
16	474

8	471
152	472
153	474
154	475
119	477
155	478
156	480
157	482
16	484

