16	601
142	603
135	604
145	606
138	607
94	609
11	610

16	606
142	608
135	609
145	611
138	612
94	614
11	615

16	611
142	613
135	614
145	616
138	617
94	619
11	620

16	616
142	618
135	619
145	621
138	622
94	624
11	625

16	621
142	623
135	624
145	626
138	627
94	629
11	630

16	626
142	628
135	629
145	631
138	632
94	634
11	635

16	631
142	633
135	634
145	636
138	637
94	639
11	640

16	636
142	638
135	639
145	641
138	642
94	644
11	645

16	641
142	643
135	644
145	646
138	647
94	649
11	650

16	646
142	648
135	649
145	651
138	652
94	654
11	655

16	651
142	653
135	654
145	656
138	657
94	659
11	660

16	656
142	658
135	659
145	661
138	662
94	664
11	665

16	661
142	663
135	664
145	666
138	667
94	669
11	670

16	666
142	668
135	669
145	671
138	672
94	674
11	675

16	671
142	673
135	674
145	676
138	677
94	679
11	680

16	676
142	678
135	679
145	681
138	682
94	684
11	685

16	681
142	683
135	684
145	686
138	687
94	689
11	690

16	686
142	688
135	689
145	691
138	692
94	694
11	695

16	691
142	693
135	694
145	696
138	697
94	699
11	700

16	696
142	698
135	699
145	701
138	702
94	704
11	705

16	701
142	703
135	704
145	706
138	707
94	709
11	710

16	706
142	708
135	709
145	711
138	712
94	714
11	715

16	711
142	713
135	714
145	716
138	717
94	719
11	720

16	716
142	718
135	719
145	721
138	722
94	724
11	725

11	601
96	603
146	604
147	605
148	607
149	609
20	610
150	612
151	613
8	616

11	606
96	608
146	609
147	610
148	612
149	614
20	615
150	617
151	618
8	621

11	611
96	613
146	614
147	615
148	617
149	619
20	620
150	622
151	623
8	626

11	616
96	618
146	619
147	620
148	622
149	624
20	625
150	627
151	628
8	631

11	621
96	623
146	624
147	625
148	627
149	629
20	630
150	632
151	633
8	636

11	626
96	628
146	629
147	630
148	632
149	634
20	635
150	637
151	638
8	641

11	631
96	633
146	634
147	635
148	637
149	639
20	640
150	642
151	643
8	646

11	636
96	638
146	639
147	640
148	642
149	644
20	645
150	647
151	648
8	651

11	641
96	643
146	644
147	645
148	647
149	649
20	650
150	652
151	653
8	656

11	646
96	648
146	649
147	650
148	652
149	654
20	655
150	657
151	658
8	661

11	651
96	653
146	654
147	655
148	657
149	659
20	660
150	662
151	663
8	666

11	656
96	658
146	659
147	660
148	662
149	664
20	665
150	667
151	668
8	671

11	661
96	663
146	664
147	665
148	667
149	669
20	670
150	672
151	673
8	676

11	666
96	668
146	669
147	670
148	672
149	674
20	675
150	677
151	678
8	681

11	671
96	673
146	674
147	675
148	677
149	679
20	680
150	682
151	683
8	686

11	676
96	678
146	679
147	680
148	682
149	684
20	685
150	687
151	688
8	691

11	681
96	683
146	684
147	685
148	687
149	689
20	690
150	692
151	693
8	696

11	686
96	688
146	689
147	690
148	692
149	694
20	695
150	697
151	698
8	701

11	691
96	693
146	694
147	695
148	697
149	699
20	700
150	702
151	703
8	706

11	696
96	698
146	699
147	700
148	702
149	704
20	705
150	707
151	708
8	711

11	701
96	703
146	704
147	705
148	707
149	709
20	710
150	712
151	713
8	716

11	706
96	708
146	709
147	710
148	712
149	714
20	715
150	717
151	718
8	721

11	711
96	713
146	714
147	715
148	717
149	719
20	720
150	722
151	723
8	726

11	716
96	718
146	719
147	720
148	722
149	724
20	725
150	727
151	728
8	731

8	601
159	602
153	604
154	605
119	607
155	608
156	610
157	612
16	614

8	606
159	607
153	609
154	610
119	612
155	613
156	615
157	617
16	619

8	611
159	612
153	614
154	615
119	617
155	618
156	620
157	622
16	624

8	616
159	617
153	619
154	620
119	622
155	623
156	625
157	627
16	629

8	621
159	622
153	624
154	625
119	627
155	628
156	630
157	632
16	634

8	626
159	627
153	629
154	630
119	632
155	633
156	635
157	637
16	639

8	631
159	632
153	634
154	635
119	637
155	638
156	640
157	642
16	644

8	636
159	637
153	639
154	640
119	642
155	643
156	645
157	647
16	649

8	641
159	642
153	644
154	645
119	647
155	648
156	650
157	652
16	654

8	646
159	647
153	649
154	650
119	652
155	653
156	655
157	657
16	659

8	651
159	652
153	654
154	655
119	657
155	658
156	660
157	662
16	664

8	656
159	657
153	659
154	660
119	662
155	663
156	665
157	667
16	669

8	661
159	662
153	664
154	665
119	667
155	668
156	670
157	672
16	674

8	666
159	667
153	669
154	670
119	672
155	673
156	675
157	677
16	679

8	671
159	672
153	674
154	675
119	677
155	678
156	680
157	682
16	684

8	676
159	677
153	679
154	680
119	682
155	683
156	685
157	687
16	689

8	681
159	682
153	684
154	685
119	687
155	688
156	690
157	692
16	694

8	686
159	687
153	689
154	690
119	692
155	693
156	695
157	697
16	699

8	691
159	692
153	694
154	695
119	697
155	698
156	700
157	702
16	704

8	696
159	697
153	699
154	700
119	702
155	703
156	705
157	707
16	709

8	701
159	702
153	704
154	705
119	707
155	708
156	710
157	712
16	714

8	706
159	707
153	709
154	710
119	712
155	713
156	715
157	717
16	719

8	711
159	712
153	714
154	715
119	717
155	718
156	720
157	722
16	724

8	716
159	717
153	719
154	720
119	722
155	723
156	725
157	727
16	729

