126	139
127	141
128	143
116	145
117	146
118	148
119	150
120	152
121	153
10	155

126	159
127	161
128	163
116	165
117	166
118	168
119	170
120	172
121	173
10	175

126	179
127	181
128	183
116	185
117	186
118	188
119	190
120	192
121	193
10	195

126	199
127	201
128	203
116	205
117	206
118	208
119	210
120	212
121	213
10	215

126	219
127	221
128	223
116	225
117	226
118	228
119	230
120	232
121	233
10	235

126	239
127	241
128	243
116	245
117	246
118	248
119	250
120	252
121	253
10	255

10	136
122	137
42	139
123	141
124	142
125	144
129	146
130	147
131	148
132	150
133	152
134	154
135	157

10	156
122	157
42	159
123	161
124	162
125	164
129	166
130	167
131	168
132	170
133	172
134	174
135	177

10	176
122	177
42	179
123	181
124	182
125	184
129	186
130	187
131	188
132	190
133	192
134	194
135	197

10	196
122	197
42	199
123	201
124	202
125	204
129	206
130	207
131	208
132	210
133	212
134	214
135	217

10	216
122	217
42	219
123	221
124	222
125	224
129	226
130	227
131	228
132	230
133	232
134	234
135	237

10	236
122	237
42	239
123	241
124	242
125	244
129	246
130	247
131	248
132	250
133	252
134	254
135	257

