98	961
99	966
100	968
101	971
102	975
103	978
104	982
11	984

11	965
42	967
42	968

11	975
42	977
42	978

11	985
42	987
42	988

43	960
44	962
46	964
47	966
21	968

43	970
44	972
46	974
47	976
21	978

43	980
44	982
46	984
47	986
21	988

43	990
44	992
46	994
47	996
21	998

21	969
15	973
16	974
17	976
18	978
20	980

21	979
15	983
16	984
17	986
18	988
20	990

21	989
15	993
16	994
17	996
18	998
20	1000

21	999
15	1003
16	1004
17	1006
18	1008
20	1010

20	961
19	964
45	966
105	969
106	973

20	971
19	974
45	976
105	979
106	983

20	981
19	984
45	986
105	989
106	993

20	991
19	994
45	996
105	999
106	1003

20	1001
19	1004
45	1006
105	1009
106	1013

20	1011
19	1014
45	1016
105	1019
106	1023

97	969
98	971
99	976
100	978
101	981
102	985
103	988
104	992
11	994

11	995
42	997

42	998
43	1000
44	1002
46	1004
47	1006
21	1008

21	1009
15	1013
16	1014
17	1016
18	1018
20	1020

20	1021
19	1024
45	1026
105	1029
106	1033

97	979
98	981
99	986
100	988
101	991
102	995
103	998
104	1002
11	1004

11	1005
42	1007

42	1008
43	1010
44	1012
46	1014
47	1016
21	1018

21	1019
15	1023
16	1024
17	1026
18	1028
20	1030

20	1031
19	1034
45	1036
105	1039
106	1043

112	975
113	981
114	983
97	987

97	989
98	991
99	996
100	998
101	1001
102	1005
103	1008
104	1012
11	1014

11	1015
42	1017

42	1018
43	1020
44	1022
46	1024
47	1026
21	1028

21	1029
15	1033
16	1034
17	1036
18	1038
20	1040

20	1041
19	1044
45	1046
105	1049
106	1053

112	985
113	991
114	993
97	997

97	999
98	1001
99	1006
100	1008
101	1011
102	1015
103	1018
104	1022
11	1024

11	1025
42	1027

42	1028
43	1030
44	1032
46	1034
47	1036
21	1038

21	1039
15	1043
16	1044
17	1046
18	1048
20	1050

20	1051
19	1054
45	1056
105	1059
106	1063

107	975
108	980
109	983
110	987
111	991
112	995
113	1001
114	1003
97	1007

97	1009
98	1011
99	1016
100	1018
101	1021
102	1025
103	1028
104	1032
11	1034

11	1035
42	1037

42	1038
43	1040
44	1042
46	1044
47	1046
21	1048

21	1049
15	1053
16	1054
17	1056
18	1058
20	1060

20	1061
19	1064
45	1066
105	1069
106	1073

107	995
108	1000
109	1003
110	1007
111	1011
112	1015
113	1021
114	1023
97	1027
97	1029

107	1015
108	1020
109	1023
110	1027
111	1031
112	1035
113	1041
114	1043
97	1047
97	1049

107	1035
108	1040
109	1043
110	1047
111	1051
112	1055
113	1061
114	1063
97	1067
97	1069

107	1055
108	1060
109	1063
110	1067
111	1071
112	1075
113	1081
114	1083
97	1087
97	1089

107	1075
108	1080
109	1083
110	1087
111	1091
112	1095
113	1101
114	1103
97	1107
97	1109

98	1021
99	1026
100	1028
101	1031
102	1035
103	1038
104	1042
11	1044

98	1031
99	1036
100	1038
101	1041
102	1045
103	1048
104	1052
11	1054

98	1041
99	1046
100	1048
101	1051
102	1055
103	1058
104	1062
11	1064

98	1051
99	1056
100	1058
101	1061
102	1065
103	1068
104	1072
11	1074

98	1061
99	1066
100	1068
101	1071
102	1075
103	1078
104	1082
11	1084

98	1071
99	1076
100	1078
101	1081
102	1085
103	1088
104	1092
11	1094

11	1045
42	1047
42	1048

11	1055
42	1057
42	1058

11	1065
42	1067
42	1068

11	1075
42	1077
42	1078

43	1050
44	1052
46	1054
47	1056
21	1058

43	1060
44	1062
46	1064
47	1066
21	1068

43	1070
44	1072
46	1074
47	1076
21	1078

21	1059
15	1063
16	1064
17	1066
18	1068
20	1070

21	1069
15	1073
16	1074
17	1076
18	1078
20	1080

21	1079
15	1083
16	1084
17	1086
18	1088
20	1090

20	1071
19	1074
45	1076
105	1079
106	1083

