3288	38,226,40,224,41,223,42,223,44,222,44,221,46,221,46,220,48,219,49,218,50,216,50,215,50,213,50,211,50,209,48,208,47,206,37,206,36,205,35,204,34,202,37,202,37,201,38,200,38,199,37,198,37,197,35,197,33,192,30,187,30,186,29,185,26,179,18,178,19,183,22,187,23,188,24,189,24,191,23,192,23,194,24,196,26,199,27,202,28,205,28,207,32,215,32,216,34,218,34,219,31,219,31,218,28,218,28,221,29,223,30,225,32,226,34,227,36,227
3289	10,243,9,242,9,241,8,240,6,240,6,241,3,241,3,242,3,243,8,243,9,244
3290	3,249,3,248,1,248,1,249,2,249,2,250,3,250
3291	23,249,21,249,21,250,23,250
3292	2,239,1,239,1,240,2,240
3293	5,241,4,241,5,242
3374	136,246,136,245,135,246,135,245,134,245,133,244,131,244,130,243,129,243,128,244,128,243,127,243,127,244,127,245,128,245,129,246,130,245,133,245,134,246,135,247
3375	97,205,97,204,98,204,98,203,98,202,96,202,96,203,95,203,96,204,95,205,95,206,96,206
3376	90,212,87,212,87,213,90,213
3377	114,227,112,227,112,228,114,228
3378	120,239,118,239,119,240,120,240
3378	117,239,116,239,116,240,117,240
3379	100,239,99,240,100,240
3380	108,245,106,245,106,246,108,246
3382	69,249,68,249,68,250,69,250
3384	117,239,116,239,116,240,117,240
3389	108,245,107,245,107,246
3400	71,218,70,218,71,219
5658	22,193,17,193,17,199,22,199
5659	23,196,22,196,22,197,23,197
5665	24,198,24,199,25,199
5667	27,201,26,201,27,202
5698	44,191,44,192,45,192
5699	45,192,44,192,44,193,45,193
5729	50,196,49,196,49,197,50,197
5741	62,212,61,212,61,213,62,213
5756	56,206,55,206,55,207,56,207
