1	748
3	752
4	754
54	757
77	762
76	772
61	776
37	784
62	786
68	794
21	797
16	800
67	803
66	805
65	808
0	811
64	814

1	808
3	812
4	814
54	817
77	822
76	832
61	836
37	844
62	846
68	854
21	857
16	860
67	863
66	865
65	868
0	871
64	874

40	740
17	746
58	752
1	758
3	762
4	764
54	767
77	772
73	778
76	782
61	786
37	794
62	796
68	804
21	807
16	810
67	813
66	815
65	818
0	821
64	824

40	800
17	806
58	812
1	818
3	822
4	824
54	827
77	832
73	838
76	842
61	846
37	854
62	856
68	864
21	867
16	870
67	873
66	875
65	878
0	881
64	884

1	768
3	772
4	774
54	777
77	782
76	792
61	796
37	804
62	806
68	814
21	817
16	820
67	823
66	825
65	828
0	831
64	834

1	828
3	832
4	834
54	837
77	842
76	852
61	856
37	864
62	866
68	874
21	877
16	880
67	883
66	885
65	888
0	891
64	894

40	760
17	766
58	772
1	778
3	782
4	784
54	787
77	792
73	798
76	802
61	806
37	814
62	816
68	824
21	827
16	830
67	833
66	835
65	838
0	841
64	844

40	820
17	826
58	832
1	838
3	842
4	844
54	847
77	852
73	858
76	862
61	866
37	874
62	876
68	884
21	887
16	890
67	893
66	895
65	898
0	901
64	904

1	728
3	732
4	734
54	737
77	742
76	752
61	756
37	764
62	766
68	774
21	777
67	783
66	785
65	788
0	791
64	794

1	788
3	792
4	794
54	797
77	802
76	812
61	816
37	824
62	826
68	834
21	837
67	843
66	845
65	848
0	851
64	854

17	726
58	732
1	738
3	742
4	744
54	747
77	752
73	758
76	762
61	766
37	774
62	776
68	784
21	787
16	790
67	793
66	795
65	798
0	801
64	804

17	786
58	792
1	798
3	802
4	804
54	807
77	812
73	818
76	822
61	826
37	834
62	836
68	844
21	847
16	850
67	853
66	855
65	858
0	861
64	864

