101	1092
115	1094
116	1095
117	1098
14	1102
112	1105
82	1114
83	1119
84	1121
118	1126
86	1130
87	1135
15	1138
20	1144
68	1148
67	1151
66	1154
65	1157
113	1161
42	1164
17	1167
18	1170
114	1176
89	1179
90	1187
91	1190
92	1192
111	1194
14	1203
13	1206
12	1209
101	1212

101	1112
115	1114
116	1115
117	1118
14	1122
112	1125
82	1134
83	1139
84	1141
118	1146
86	1150
87	1155
15	1158
20	1164
68	1168
67	1171
66	1174
65	1177
113	1181
42	1184
17	1187
18	1190
114	1196
89	1199
90	1207
91	1210
92	1212
111	1214
112	1220
14	1223
13	1226
12	1229
101	1232

101	1132
115	1134
116	1135
117	1138
14	1142
112	1145
82	1154
83	1159
84	1161
118	1166
86	1170
87	1175
15	1178
20	1184
68	1188
67	1191
66	1194
65	1197
113	1201
42	1204
17	1207
18	1210
114	1216
89	1219
90	1227
91	1230
92	1232
111	1234
112	1240
14	1243
13	1246
12	1249
101	1252

101	1152
115	1154
116	1155
117	1158
14	1162
112	1165
82	1174
83	1179
84	1181
118	1186
86	1190
87	1195
15	1198
20	1204
68	1208
67	1211
66	1214
65	1217
113	1221
111	1254
112	1260
14	1263
13	1266
12	1269
101	1272

101	1172
115	1174
116	1175
117	1178
14	1182
112	1185
82	1194
83	1199
84	1201
118	1206
86	1210
87	1215
15	1218
20	1224
68	1228
67	1231
66	1234
65	1237
113	1241
111	1274
112	1280
14	1283
13	1286
12	1289
101	1292

101	1192
115	1194
116	1195
117	1198
14	1202
112	1205
82	1212
111	1294
112	1300
14	1303
13	1306
12	1309
101	1312

