389	230,34,231,34,233,35,234,34,232,34,231,33,230,33,228,34,227,35,228,35,228,36,230,36
390	180,18,178,17,178,16,177,16,177,17,177,18,178,19,179,19
391	228,3,229,2,229,1,228,1,228,0,227,0,227,1,226,1,226,2,227,3,227,4
393	132,18,132,17,133,17,133,16,134,16,135,15,134,15,133,16,132,17,131,17,131,18,129,18,130,19,132,19
395	142,6,142,5,143,4,142,4,141,5,141,4,140,5,140,6,141,7,141,6,142,7
397	140,10,140,9,139,9,139,10,138,10,138,11,140,11
398	241,27,240,27,240,28,241,28
399	254,42,250,40,250,41,254,43
400	232,12,232,11,231,11,231,12,231,13,232,13
401	231,14,232,14,231,13,230,13,230,14,230,15,231,15
402	117,50,116,50,116,51,117,51
418	139,8,139,9,140,9
