1455	210,2,212,1,213,0,201,0,205,1,209,3,210,3
1455	190,41,188,39,186,36,190,31,195,22,194,19,192,17,193,16,196,12,195,6,196,5,196,4,198,3,201,3,201,0,164,0,163,2,163,4,163,8,162,13,164,15,166,17,169,19,172,20,172,21,175,22,174,23,173,24,171,25,171,28,170,34,169,38,178,41,181,43
1456	146,27,146,26,147,26,147,25,146,25,146,24,145,23,146,23,146,22,145,22,146,21,145,21,144,20,145,20,144,19,142,19,141,20,141,19,140,18,141,18,141,17,140,17,140,16,142,15,143,16,143,15,144,15,145,16,146,15,145,15,147,14,147,13,148,14,148,13,148,12,149,12,149,11,149,10,150,10,150,9,151,8,153,5,152,4,152,5,151,5,150,7,149,9,147,8,146,9,145,9,144,10,143,10,143,8,142,8,142,9,141,8,141,10,140,11,140,10,140,9,139,9,138,8,137,8,136,9,138,9,138,10,137,10,137,11,137,12,136,12,137,13,135,13,134,12,133,13,133,14,135,16,134,16,134,17,134,18,134,19,134,20,135,23,137,24,138,24,138,26,141,28,142,28
1457	172,9,175,7,175,6,177,6,176,5,173,4,173,3,170,5,170,7,170,8,170,9,171,10,172,10
1458	251,20,250,21,251,21
1458	255,16,254,16,254,17,254,18,253,19,251,18,251,19,252,20,251,21,251,22,255,22
1459	182,1,182,0,177,0,177,1,179,1,179,2,182,2
1460	132,2,131,2,132,3
1460	131,3,131,2,131,0,127,0,127,1,128,1,128,2,129,3,129,4,131,4
1461	32,28,35,28,33,27,32,26,30,26,29,27,28,27,29,28,29,29,33,29
1462	130,5,130,4,129,4,129,3,128,4,127,4,127,5,128,5,128,6,129,6
1463	211,5,210,5,210,4,209,3,209,4,208,4,208,5,209,5,210,6,211,6
1464	58,22,58,21,57,22,56,22,55,23,58,23
1465	15,25,14,24,10,24,10,25,14,25,16,26
1466	231,33,229,33,229,34,231,34
1467	142,41,142,40,140,40,140,41,140,42,141,42
1468	211,15,213,15,213,14,212,14,211,15,211,16,212,16
1469	247,38,247,37,247,36,246,36,246,37,246,38,247,39
1470	195,37,197,37,196,36,195,36,195,37,194,37,195,38
1470	196,35,195,35,195,36
1471	126,39,125,39,125,40,127,40
1471	125,38,124,38,124,39,125,39
1472	30,36,30,35,30,34,29,34,29,35,29,36,29,37,30,37
1473	249,39,249,40,252,40
1474	249,40,249,39,248,39,248,40,248,41,249,41
1475	236,12,236,11,237,11,236,10,236,11,235,11,235,12,235,13,236,13
1476	180,1,179,1,179,2,180,2
1477	162,33,162,32,161,32,161,33,160,33,161,34
1478	176,49,175,49,174,48,174,49,175,49,174,50,176,50
1479	58,12,57,12,56,13,58,13
1480	27,40,26,40,28,41
1481	131,50,130,50,130,51,131,51
1482	248,33,247,34,248,34
1483	143,27,141,28,142,28
1483	146,27,145,27,143,27
1484	179,32,178,32,178,31,177,32,178,33
1485	126,25,125,25,125,26
1486	68,39,68,40,70,38,68,39,68,39,67,40,66,41
1488	194,4,194,5,195,5
1491	250,37,249,37,249,38,250,38
1492	28,30,28,29,27,30,27,31
1492	30,29,29,29,29,29,28,29,29,29,29,30
1493	175,47,174,47,174,48,175,48
1494	152,46,151,46,151,48,152,48
1495	71,37,70,37,70,38,71,38
1496	66,27,65,28,66,28
1496	65,27,64,27,64,28,65,28
1497	184,46,183,45,182,46,183,47
1498	53,19,52,19,52,20,53,20
1499	165,36,164,36,165,37,166,37
1500	22,28,23,28,23,27,22,28,21,28,21,29,22,29
1501	179,10,178,10,178,11,179,11
1502	125,54,124,54,124,55,125,55
1503	164,0,164,1,165,1
1505	248,40,247,40,247,41
1505	247,39,246,40,247,40
1506	255,6,254,6,254,7,255,7
1507	194,19,194,18,193,19,194,20
1509	140,30,140,31,141,31
1510	237,62,236,62,236,63,237,63
1512	212,11,211,10,211,11,211,12
1514	179,0,179,1,180,1
1514	179,0,178,0,179,0
1516	250,25,250,26,251,26
1518	224,8,223,8,223,9
1520	185,56,184,56,183,57
1521	216,23,215,23,215,24,216,24
1523	122,48,120,48,122,49
1526	138,47,137,47,137,48
1527	149,33,148,34,149,34
1531	172,43,171,44,172,44
1532	172,54,172,53,170,54,170,55
1536	164,65,162,65,162,66
1537	115,42,114,42,115,43
1540	248,40,247,40,248,41
1542	215,29,214,29,214,30,215,30
1543	230,21,229,21,229,22,230,22
1550	148,55,147,56,148,56
1551	197,51,196,51,196,52
1555	28,40,28,41,29,41
1556	54,30,53,30,53,31
1561	211,19,210,20,211,20
1565	179,20,179,21,180,21
1570	178,1,177,2,178,2
1571	251,19,251,20,252,20
1593	126,39,126,40,127,40
1596	254,16,253,16,253,17,254,17
