2807	148,186,147,186,147,187,148,187
2807	149,184,149,183,151,183,150,184,153,184,153,183,153,182,153,181,153,179,156,179,156,178,156,177,156,176,157,176,157,177,159,177,159,175,159,174,159,173,158,173,157,172,156,172,155,171,155,172,153,172,153,173,151,173,151,172,150,172,150,173,148,173,148,174,147,174,146,173,145,173,145,174,146,174,146,175,143,175,143,176,142,176,142,177,143,177,143,178,143,179,143,180,144,180,144,179,144,178,145,178,145,177,146,177,146,178,147,178,147,177,149,177,148,178,148,179,149,179,149,181,148,181,148,182,148,183,148,184,147,184,147,185,149,185
2808	130,207,127,205,124,209,127,210,128,210
2809	126,163,126,162,125,162,125,161,125,160,125,159,125,157,125,156,125,155,124,154,119,154,119,157,119,161,122,161,122,163,123,163,123,164,124,164,124,163,125,163,125,164,126,164
2810	143,183,130,168,129,169,142,184
2811	222,7,221,7,221,6,225,6,225,5,225,4,225,3,226,3,227,2,226,2,226,1,224,1,225,0,221,0,221,1,222,1,223,2,222,3,221,4,220,5,220,6,219,6,221,9
2812	244,178,243,177,243,176,242,176,241,175,241,174,241,173,240,172,239,172,239,171,235,171,235,172,237,172,237,173,237,174,237,175,236,175,236,176,238,176,238,177,237,178,239,178,239,179,240,179,240,178,241,177,241,178,242,179,243,179,243,178,244,179
2813	3,86,4,85,4,86,5,86,5,85,4,85,4,84,3,84,4,83,5,84,6,85,6,84,7,84,7,83,7,82,7,81,6,81,6,82,5,82,5,81,3,81,3,80,2,79,1,80,0,80,0,81,0,82,1,82,1,83,2,84,2,85,2,86,1,86,1,87,3,87
2814	255,84,254,85,254,86,255,86
2815	218,101,217,101,216,100,216,99,216,98,217,98,217,97,217,96,216,96,215,95,214,96,214,97,213,96,213,97,212,98,211,98,211,99,210,99,210,100,212,100,212,101,212,102,213,101,215,101,215,100,216,101,217,101,217,102,218,102
2816	209,74,208,74,208,73,208,72,208,71,209,70,208,70,208,69,207,69,207,68,206,68,205,69,205,68,205,67,204,68,204,67,203,67,202,68,203,69,203,70,203,71,205,71,203,72,204,73,204,72,205,71,205,72,206,72,205,73,207,73,207,74,208,75
2817	194,68,195,68,195,67,194,67,194,66,193,67,193,66,192,66,193,65,191,65,191,64,190,64,190,65,189,65,189,64,188,64,188,65,188,67,189,67,189,68,190,69,193,69
2818	100,143,99,142,99,143,99,144,100,144
2818	104,138,103,138,104,139
2818	99,140,103,140,103,139,102,139,102,138,103,138,103,137,102,137,102,136,101,136,100,137,99,137,99,136,98,136,98,138,97,138,97,139,98,139,97,140,97,141,99,141
2819	172,140,172,139,173,139,173,138,171,138,172,137,172,136,171,136,171,135,170,136,168,136,168,137,168,138,168,139,168,140,169,140,169,139,170,140,171,140,171,141,172,141
2820	161,178,162,174,162,173,162,172,163,172,163,171,163,170,162,170,162,171,161,170,160,170,160,171,160,172,161,172,160,173,160,175,160,176,159,179,160,179
2821	112,100,112,99,111,98,110,97,111,97,111,96,109,96,108,97,107,97,107,98,108,98,108,99,109,99,109,100,109,101,112,101
2822	167,168,166,168,166,169,167,169
2822	167,167,170,167,170,166,169,165,169,164,167,164,167,165,166,165,166,166,165,166,164,167,164,168,165,167,165,168,166,168
2823	143,208,139,209,139,211,145,211
2824	167,99,166,99,166,100,167,100
2824	163,100,165,100,166,99,166,98,163,98,163,97,162,97,162,98,161,99,161,100,161,101,163,101
2825	157,171,159,171,159,170,160,171,160,170,161,169,160,169,160,168,159,168,158,169,156,169,155,170,155,171,156,171,156,172,157,172
2826	195,185,198,185,198,184,195,184,193,183,192,183,192,185,192,186,195,186
2827	145,68,147,68,147,67,148,66,147,66,147,65,146,65,146,64,145,64,145,65,144,65,144,66,144,67,143,66,143,67,143,68,144,68,144,69,145,69
2828	153,172,154,171,154,170,155,169,151,169,151,170,152,170,151,171,152,171,151,172,152,173,153,173
2829	107,124,106,123,107,123,107,122,105,122,105,123,102,123,103,122,102,122,102,123,103,124,104,124,104,125,107,125
2830	216,110,217,109,217,108,216,107,216,106,214,106,214,107,214,108,215,108,215,109,215,110,214,110,214,111,216,111
2831	206,137,205,137,205,138,206,138
2831	204,138,205,137,206,136,206,135,205,135,205,134,204,135,204,136,204,137,203,137,202,138,203,138,204,139
2832	31,105,30,105,31,106
2832	29,106,30,105,30,105,29,103,29,104,27,104,27,105,27,106,28,106,28,107
2833	139,126,138,126,138,125,138,124,136,124,135,123,135,124,136,125,136,126,137,125,137,126,137,127,139,127
2834	31,94,31,93,29,93,29,94,30,94,30,95,31,95
2834	32,92,32,91,32,90,30,90,30,91,31,91,31,92,30,92,31,93,32,93
2835	255,29,255,28,254,28,254,27,254,26,253,27,253,28,253,29,252,28,252,29,253,29,252,30,254,30
2836	123,35,124,35,124,34,123,34,123,35,123,36,124,36
2836	123,33,124,33,124,32,123,32,123,33,121,33,122,34,123,34
2836	121,33,121,32,120,33,120,34,121,34
2837	209,238,210,238,210,237,210,236,211,236,211,235,210,235,210,236,209,236,210,235,210,234,209,235,209,234,208,234,209,235,208,235,209,236,209,237,208,238,208,239
2838	203,95,201,95,200,94,200,95,199,94,198,94,198,95,198,96,199,96,198,95,199,95,199,96,203,96
2839	178,59,179,59,179,58,177,58,177,59,177,60,178,60
2840	129,65,130,65,129,64,129,65,128,65,129,66
2840	128,66,128,65,128,64,127,64,127,65,126,64,126,65,126,66,127,66,127,67
2841	160,124,160,123,157,123,157,124,157,125,160,125
2842	230,84,231,84,231,83,227,83,227,84,228,84,228,85
2843	27,211,28,211,27,210,26,211,26,212,27,212
2843	25,211,24,210,24,211,24,212,25,212
2844	186,123,186,122,185,122,184,121,183,122,184,122,184,123,184,124,186,124
2845	128,95,127,95,127,94,124,94,124,95,126,95,126,96,128,96
2846	163,74,162,74,162,75
2846	166,73,167,73,167,72,165,72,164,73,163,73,164,74,165,74
