2	255,130,253,130,253,131,253,132,255,133
2	255,124,255,123,254,123,254,124,254,125,255,125
4	14,4,0,4,0,11,14,11
6	120,124,120,116,108,116,109,125
14	175,118,174,118,174,117,172,115,170,114,168,114,168,112,167,112,167,114,168,115,169,116,170,119,171,119,174,120
15	217,123,215,123,215,124,218,124
15	223,123,223,121,222,120,218,120,217,121,217,122,218,123,218,124,223,124
16	149,100,152,98,153,97,154,97,157,98,157,96,156,95,155,95,154,96,151,96,149,97,148,98,147,100,147,102
17	36,156,37,156,37,155,36,155,36,154,36,153,35,153,34,152,33,152,33,151,34,150,33,150,33,149,31,149,31,150,31,151,32,152,32,153,33,153,33,154,34,154,34,155,35,156,35,157,36,157
23	10,142,10,139,8,139,8,145,10,145
39	253,131,253,130,252,130,252,129,251,129,252,130,251,130,251,131,252,131,253,132
39	251,129,250,129,250,130,251,130
