698	53,39,53,0,14,0,0,15,0,40
699	45,11,48,10,48,6,45,4,43,3,41,4,41,3,40,3,39,5,40,5,39,7,40,7,41,9,44,12
700	10,21,11,21,11,20,11,19,11,18,11,17,10,17,10,16,8,16,8,17,8,18,6,18,6,19,5,19,5,20,7,20,7,21,7,22,8,22,8,21,9,21,9,22,10,22
701	64,24,68,24,68,23,67,22,67,21,66,21,66,20,65,20,65,19,62,19,62,20,61,20,61,21,61,22,63,22,63,23,62,23,62,24,61,24,61,25,62,25,62,24,63,24,63,25,64,25
701	63,21,62,21,62,20,63,20
701	61,19,60,19,60,20,61,20
702	14,25,15,24,15,23,14,23,14,24,13,24,13,25,9,25,9,24,7,24,7,25,5,24,5,25,14,26
703	46,28,48,28,48,27,46,27,46,28,45,28,45,29,46,29
703	51,27,52,27,52,26,50,26,49,27,50,27,50,28,51,28
704	45,15,47,15,47,14,46,14,46,13,44,13,43,14,44,15,44,16,45,16
705	40,15,40,14,40,13,39,13,39,12,38,12,37,13,38,13,38,14,38,15,39,15,39,16,40,16
706	40,20,42,20,42,19,38,19,37,20,38,20,38,21,40,21
708	42,10,41,10,40,9,39,10,40,10,40,11,42,11
709	25,24,26,24,25,23,25,24,24,26,25,26
710	35,18,32,18,32,19,35,19
711	50,26,49,27,51,27
712	39,25,38,24,38,25,37,25,36,26,38,26
713	51,3,52,3,51,2,50,3,50,4,51,4
714	38,15,36,15,36,16,38,16
715	45,27,46,27,46,26,44,26,44,27,44,28,45,28
716	32,21,32,22,33,22
716	32,20,31,20,31,21,32,21
717	39,15,38,15,38,16,39,16
717	38,14,37,14,37,15,38,15
718	25,29,24,29,24,30,25,30
719	47,18,46,18,46,19,47,19
721	51,20,50,20,50,21,51,21
722	32,21,31,21,31,22,32,22
723	42,15,41,15,41,16,42,16
724	42,20,41,20,41,21,42,21
725	35,19,33,19,33,20,35,20
726	43,19,42,19,42,20,43,20
728	47,27,46,27,46,28,47,28
730	46,28,45,29,46,29
731	26,22,25,22,25,23
739	28,23,27,23,28,24
756	32,29,31,30,32,30
757	41,22,40,22,40,23,41,23
761	41,15,40,16,41,16
764	38,20,37,20,37,21,38,21
769	50,26,49,27,50,27
770	39,12,38,12,38,13,39,13
771	36,20,35,20,35,21,36,21
775	33,23,33,24,34,24
788	29,23,28,23,28,24,29,24
819	30,21,29,22,30,22
825	38,23,37,23,37,24,38,24
