2	47,111,49,111,49,110,47,110,47,109,46,109,46,111,46,112
2	5,137,8,137,9,136,10,136,11,135,13,134,15,134,16,135,17,135,18,136,19,135,20,134,22,133,23,132,25,131,27,130,29,128,31,127,34,124,36,123,40,120,44,118,46,117,49,114,51,112,56,108,59,105,62,103,64,101,67,99,70,97,71,96,72,96,73,95,73,94,72,94,72,95,70,95,68,96,62,97,60,99,57,99,54,100,52,101,51,102,49,104,48,106,49,106,52,108,51,108,50,110,50,111,49,111,50,112,49,112,48,113,47,114,44,116,43,116,42,117,40,118,39,119,36,120,34,121,33,121,32,120,27,120,25,121,23,122,22,123,21,125,20,127,20,128,20,129,20,130,19,131,18,131,17,129,17,127,16,126,17,125,16,124,15,123,14,123,15,124,14,126,13,126,13,125,10,124,8,123,7,123,6,124,6,125,5,125,4,124,3,124,2,123,1,123,1,122,0,122,0,125,0,126,1,126,2,127,2,128,2,129,2,131,2,133,3,135,2,136,2,135,0,132,0,133,0,134,0,135,1,136,1,137,1,138,3,138
1435	12,130,11,130,9,129,8,128,6,128,5,127,3,126,3,125,2,125,0,124,0,125,2,126,10,131,12,131
1436	23,131,22,132,24,132
1437	15,133,13,133,13,134,15,134
1438	19,135,19,134,18,135,18,136
1439	13,134,11,134,11,135
1442	66,100,66,99,64,101
1443	16,134,15,134,16,135
1447	22,132,21,133,22,133
1448	23,132,22,132,22,133
1450	21,133,20,134,21,134
