3375	7,112,10,111,9,109,10,108,10,107,11,106,12,106,13,105,13,104,13,103,13,102,14,101,15,98,15,97,16,98,16,97,16,96,16,95,16,94,17,92,18,92,17,91,17,90,17,89,16,85,16,84,15,83,15,82,14,81,14,80,13,80,12,81,9,81,9,82,8,82,4,81,2,83,1,86,0,87,0,88,1,88,0,90,0,96,1,98,1,100,1,101,1,102,0,103,0,114,1,114,1,115,7,115
3386	15,97,16,96,14,96,14,97,14,98,15,98
3386	15,94,15,93,16,93,16,92,16,91,16,90,16,89,16,88,15,88,15,89,15,90,14,91,14,92,14,93,14,94,15,95
3391	10,97,12,97,12,96,7,96,7,97,7,98,10,98
3396	7,107,8,107,8,106,8,105,8,104,7,104,7,105,6,105,6,106,6,107,5,107,5,108,6,108
3397	3,96,3,95,3,94,3,93,2,93,2,94,2,95,2,96,2,97,3,97
3404	7,85,9,85,9,84,10,84,10,83,11,83,11,82,10,82,10,83,9,84,8,84,7,85,6,85,5,86,7,86
3408	2,91,2,90,1,90,1,91,1,92,2,92
3408	4,91,4,90,4,89,3,90,3,91,3,92,4,92
3413	8,94,7,94,7,93,6,93,6,94,6,95,8,95
3420	3,92,0,92,0,92,3,93
3421	8,86,6,86,6,87,7,87
3421	9,85,8,85,8,86,9,86
3423	1,94,0,94,0,95,1,95
3436	8,99,7,99,8,100
3441	4,109,3,110,4,110
3442	14,84,14,85,15,85
3486	3,111,2,111,2,112,3,112
3507	14,100,13,100,14,101
