420	8,108,8,107,7,107,6,106,7,106,4,105,5,104,5,103,5,102,3,102,3,101,2,99,3,99,3,98,4,97,3,97,1,95,0,95,0,105,0,106,2,106,5,107,5,108,7,109
420	1,93,1,92,0,93,0,94
422	240,167,240,166,239,166,239,165,238,165,238,164,238,163,238,162,237,162,237,161,235,161,235,160,234,160,234,159,235,159,235,158,234,158,234,157,233,157,233,158,232,159,232,160,232,161,232,162,232,163,233,164,233,165,234,165,234,166,236,166,237,167,237,166,238,167,238,168,240,168
424	38,147,38,146,39,146,39,145,40,144,39,144,39,143,39,142,37,143,38,143,38,144,36,144,36,143,36,142,35,143,35,142,35,141,34,142,34,143,35,144,34,144,34,145,34,146,34,147,34,148,35,148,35,149,38,149
425	142,132,141,132,141,133,142,133
425	144,130,146,129,146,128,146,127,147,126,147,125,148,124,146,124,146,125,145,125,145,126,143,126,143,127,143,128,142,128,141,129,139,129,139,130,141,130,140,131,141,131,142,132,144,132
427	78,105,79,105,79,104,80,104,79,103,80,103,79,102,78,102,78,101,79,101,79,100,80,100,80,99,79,99,79,100,78,100,78,99,77,100,76,100,77,101,74,101,74,102,73,103,75,103,75,104,75,105,76,105,77,106
430	185,13,186,13,186,12,186,11,187,11,188,10,187,9,186,8,186,9,185,9,185,8,184,9,183,8,182,9,183,10,182,11,183,12,183,13,183,14,184,14
432	85,254,87,254,87,253,85,253,85,252,85,251,85,250,86,249,85,249,85,248,84,248,85,249,85,250,84,250,84,251,84,252,84,253,83,254,81,254,81,255,85,255
433	111,126,112,126,114,125,117,125,117,124,117,123,116,123,116,124,112,124,112,123,111,123,111,124,110,124,110,123,108,123,108,124,108,125,109,125,109,126,110,126,110,127,111,127
435	255,26,255,23,255,22,253,22,254,23,252,23,253,22,252,22,252,23,251,24,251,25,250,25,250,26,253,26,253,25,253,24,254,25,254,26,254,27
438	244,67,244,66,244,65,243,64,242,64,242,63,241,63,241,64,241,65,241,66,241,67,241,68,242,68,242,67,243,68,243,67,244,68
438	239,63,238,63,240,64
442	140,136,141,136,141,135,142,136,142,135,143,135,142,134,142,133,139,133,139,134,139,135,138,135,137,136,137,137,140,137
443	110,184,110,185,111,185
443	112,184,114,184,114,183,113,183,114,182,114,181,114,180,113,181,111,181,111,184,111,185,112,185
444	10,90,3,92,3,93,6,92,7,93
445	181,248,183,247,181,245,179,247,178,247,178,249,180,249
447	231,158,232,158,232,157,233,156,231,156,231,155,230,156,229,157,230,157,229,158,229,159,231,159
449	57,116,57,115,58,115
449	57,117,60,117,59,116,58,116,59,115,58,115,58,114,57,114,57,115,56,115,56,116,56,117,55,118,56,118
450	247,49,248,49,247,48,247,47,247,46,246,46,246,45,245,46,244,46,244,47,245,47,245,48,246,48,246,49,246,50,247,50
451	120,253,120,252,120,251,119,251,119,252,118,252,116,253,117,253,117,254,120,254
454	120,157,120,156,121,156,121,155,120,154,118,154,117,155,118,155,118,156,119,157,119,158,120,158
462	183,13,183,12,181,10,180,10,180,11,181,12,180,12,181,13,182,14
464	16,5,16,4,16,3,15,3,15,2,14,3,14,4,15,4,15,5,14,6,15,6
467	141,186,141,185,141,184,139,184,139,185,139,186,140,187,141,187
473	142,247,141,247,141,246,141,245,141,244,140,246,140,247,139,247,139,248,142,248
475	247,174,246,174,246,175,247,175
475	245,174,246,174,246,173,244,173,244,174,244,175,245,175
480	152,246,153,246,153,245,150,245,151,246,151,247,152,247
481	162,248,160,248,160,249,162,249
482	134,61,133,61,133,62,135,62
482	133,60,132,60,132,61,133,61
484	239,168,238,168,238,167,237,166,237,167,237,168,238,169
488	189,18,187,19,186,19,186,20
492	232,154,232,153,231,153,231,154,231,155,232,155
496	17,161,19,161,18,160,16,161,15,162
502	254,227,253,227,253,228,254,228
503	150,133,149,133,148,132,148,133,149,134,150,134
506	147,138,148,138,148,137,147,137,147,138,146,138,146,139,147,139
509	254,25,253,24,253,25,253,26
510	198,53,197,53,198,54
511	237,72,236,71,237,73,238,73
523	250,0,249,0,249,1,250,1
525	241,167,240,167,240,168,241,168
526	24,152,23,152,23,153
529	223,156,222,156,222,157,223,157
531	149,137,148,137,149,138
535	232,157,231,157,232,158
552	3,102,3,103,4,103
563	234,152,233,152,233,153
564	148,129,147,129,147,130,148,130
656	248,176,247,176,247,177,248,177
