1736	47,228,46,228,46,229
1736	50,231,51,231,51,230,53,229,53,230,54,230,54,229,58,229,59,228,60,229,61,228,62,228,61,226,60,225,59,224,59,223,58,222,58,223,57,222,56,223,54,223,54,222,52,219,51,218,52,218,53,217,55,217,55,216,56,216,56,215,55,215,54,214,56,214,56,212,56,211,54,212,53,213,53,212,51,212,50,211,51,210,51,207,50,207,49,206,46,206,45,207,44,208,44,209,43,209,43,211,38,211,34,210,33,212,33,213,32,212,31,214,30,215,31,216,32,216,32,217,32,218,34,218,34,219,34,220,34,221,34,222,33,222,33,223,36,223,36,224,35,224,35,225,38,225,38,224,39,223,39,224,39,225,40,225,40,226,41,226,41,225,42,225,43,224,43,225,42,226,42,227,42,228,42,229,43,229,44,228,45,227,46,226,47,225,47,226,48,226,47,227,47,228,48,230,47,231,46,231,46,232,51,232
1746	160,179,161,178,162,178,162,179,163,179,162,178,163,178,163,177,162,177,162,176,158,176,157,177,154,177,155,178,156,178,156,179,155,179,155,180,158,180,159,179,160,180
1746	155,178,154,178,154,179
1748	67,207,70,207,70,206,79,202,78,201,75,203,75,202,73,202,73,203,72,203,71,204,71,203,66,206,66,207,64,207,63,208,64,208
1749	163,157,164,156,164,157,165,157,165,156,166,156,166,155,165,155,166,154,166,153,165,152,165,153,164,152,164,151,163,152,162,152,161,153,161,154,161,155,161,156,162,156,162,155,163,156,162,157,162,158,163,158
1752	34,48,34,47,34,46,35,46,35,45,32,45,32,47,32,49,34,49
1752	36,43,35,42,34,41,33,41,33,40,32,40,32,41,32,42,32,43,32,44,34,44,35,43,35,44
1753	133,107,134,107,134,106,135,106,134,105,134,104,134,103,134,102,133,103,132,102,132,103,130,102,128,104,129,105,131,103,132,104,130,105,130,106,132,107,132,108,133,108
1755	210,158,210,157,210,156,207,156,207,157,209,157,208,158,209,158,209,159
1755	210,154,210,153,211,153,212,154,212,153,212,152,211,152,212,151,209,151,209,152,208,152,208,153,208,154,208,155,210,155
1760	145,85,146,85,146,84,147,85,147,84,148,85,148,84,147,83,148,82,146,81,146,82,145,81,144,82,144,83,144,84,143,85,145,86
1764	105,61,104,59,100,60,101,61,100,61,101,62,103,62
1769	10,52,11,52,11,51,11,50,8,50,8,51,8,52,9,53,10,53
1773	72,203,72,202,72,200,71,201,70,200,69,201,69,202,70,204
1774	106,86,106,85,107,85,107,86,108,86,108,85,109,82,108,82,107,83,107,84,105,84,105,85,106,85,105,86,106,87
1775	65,66,61,65,61,66,61,67,64,67,64,68,65,68
1777	189,201,189,200,191,200,189,199,190,197,189,197,189,198,189,199,188,199,188,198,187,198,188,199,187,201,188,201,188,202,189,202
1785	108,196,109,196,109,195,109,194,107,194,106,195,107,195,107,196,107,197
1791	104,89,103,89,103,88,102,89,102,90,101,90,102,91,103,92
1795	9,209,9,208,9,207,10,207,10,206,8,206,8,207,7,207,8,208,9,210
1803	121,57,117,57,117,58,121,59
1805	209,167,209,166,209,165,208,165,208,166,208,168,210,168
1806	86,109,86,108,86,107,86,106,85,106,85,107,84,107,85,108,85,109,86,110
1809	55,222,55,221,54,221,54,220,53,219,52,220,54,222,55,223
1817	134,63,134,64,135,64
1817	134,62,133,62,133,63,134,63
1817	133,61,132,61,132,62,133,62
1825	20,218,20,217,19,217,19,218,20,219
1828	37,206,35,206,35,208,37,208
1835	48,219,48,218,46,218,46,219,48,220
1836	211,246,210,246,210,247
1836	210,246,209,246,209,247
1836	212,245,211,245,211,246,212,246
1837	203,198,204,198,203,197,202,198,201,198,201,199,203,199
1838	63,223,62,222,62,223,61,224,63,224
1842	211,133,211,132,210,132,210,133,210,134,211,134
1851	40,207,38,207,38,208,40,208
1858	115,88,115,89,117,89
1859	61,222,60,222,61,223,62,223
1862	30,194,29,193,29,194,29,195,30,195
1869	34,55,34,54,33,54,33,55,32,55,34,56
1871	6,253,5,253,5,255,6,255
1877	137,115,138,115,137,114,137,115,137,116,138,116
1880	59,217,59,216,58,216,58,218,59,218
1882	209,152,208,152,208,153,210,153
1886	200,105,199,107,200,107
1887	32,45,31,45,31,46,32,46
1890	164,154,164,153,163,153,163,154,163,155
1892	32,92,31,92,32,93,33,93
1894	22,238,21,239,22,240,23,240
1909	119,114,118,115,119,115
1911	74,130,73,130,73,131,74,131
1914	172,146,171,146,172,147
1917	49,221,48,221,48,222,50,222
1918	42,11,41,11,42,12,43,12
1926	137,181,136,182,137,183
1928	33,230,32,230,32,231,33,231
1929	215,126,214,127,215,127
1935	14,209,13,208,13,210
1937	108,53,107,53,108,54
1942	25,203,23,203,24,204
1944	44,221,43,222,44,222
1947	23,199,22,199,22,200,23,200
1954	196,150,195,150,195,151,196,151
1955	124,93,123,93,123,94,124,94
1958	42,219,41,219,41,220,42,220
1959	209,145,209,146,210,146
1962	38,216,38,217,39,217
1966	42,218,41,218,41,219,42,219
1967	39,103,38,104,40,104
1972	196,139,196,140,197,140
1977	33,44,32,44,32,45,33,45
1981	50,220,49,220,49,221,50,221
1995	33,49,32,49,32,50,33,50
1999	53,224,52,224,52,225
2003	134,106,133,106,133,107,134,107
2008	203,148,202,148,203,149
2020	48,220,47,220,47,221,48,221
2025	48,216,47,217,48,217
2029	46,221,46,222,47,222
