0	81,5,84,5,84,4,84,3,84,2,83,2,83,1,83,0,79,0,79,1,78,1,78,2,79,2,79,3,79,4,77,4,77,5,80,5,80,6,81,6
1	63,1,64,1,64,0,63,0,62,1,62,2,63,2
1	59,0,57,0,57,1,59,1
9	77,1,76,1,77,2
97	101,31,105,29,103,30,101,31,98,31,98,30,97,31,98,31,97,32,101,32
97	107,29,108,28,105,29
97	112,27,109,28,108,28
97	116,26,115,26,115,27,116,27
98	101,31,98,31,98,30,97,30,97,31,98,31,97,32,101,32
99	99,31,98,31,98,32,99,32
100	98,31,97,32,98,32
103	98,31,97,31,97,32,98,32
252	116,26,115,26,115,27,116,27
420	152,18,151,18,151,19,152,19
698	169,23,168,23,168,24,168,25,169,25
896	188,26,188,25,180,20,180,21,179,21,179,22,188,27
1230	171,15,170,16,171,16
1237	172,15,171,15,171,16,172,16
1455	123,1,124,1,124,0,122,0,122,1,122,2,123,2
1737	138,9,138,10,139,10
1739	134,4,133,4,133,5,134,5
1821	140,13,139,13,139,14,140,14
2080	151,12,150,12,150,13,151,13
2353	168,14,167,14,167,15,168,15
2484	191,9,189,9,189,8,188,8,188,9,190,11,191,11
2528	8,15,10,15,10,14,11,14,12,13,13,12,13,11,14,11,14,10,14,9,14,8,15,7,14,6,14,5,14,4,14,3,13,3,13,2,12,1,11,0,0,0,0,13,0,14,2,14,2,15,4,15,5,16,7,16
