3375	15,225,20,222,19,219,20,216,21,214,22,213,23,212,25,212,26,211,26,210,26,208,27,206,27,205,28,202,31,196,31,195,32,196,33,195,35,193,33,194,33,193,32,192,32,191,33,189,34,185,36,185,37,184,35,183,34,181,34,179,32,171,32,169,31,167,30,166,30,165,29,162,29,161,27,161,27,160,26,158,26,161,24,162,20,162,19,163,18,164,16,164,9,162,4,167,2,173,1,175,0,176,1,176,2,177,1,180,1,179,0,180,0,192,1,193,2,197,2,200,2,201,2,202,2,204,0,206,0,229,2,229,3,230,5,231,15,231
3386	31,195,32,194,31,194,32,193,31,193,31,192,30,192,30,193,29,193,29,194,29,195,29,196,31,196
3386	31,190,31,189,30,189,30,188,31,187,32,186,33,185,33,184,33,183,33,182,32,181,32,180,33,179,33,178,33,177,31,177,31,178,31,179,31,181,30,181,29,182,29,183,28,185,28,186,28,187,28,188,28,189,29,189,30,190,30,191,31,191
3391	19,196,20,196,21,195,24,195,24,194,24,193,19,193,17,192,14,192,14,193,14,194,15,195,15,196,16,197,19,197
3396	11,217,12,217,12,216,14,215,14,214,16,214,17,213,17,212,16,212,16,211,17,210,16,209,15,208,15,209,15,210,15,211,13,211,13,212,13,213,12,215,11,215,11,216,10,217,10,218,11,218
3397	5,194,6,194,6,193,6,192,6,191,7,191,7,190,7,189,7,188,7,187,7,186,6,187,5,187,5,188,4,188,4,189,4,190,4,191,4,192,4,193,4,194,5,195
3404	15,171,17,171,18,170,18,169,19,169,20,168,21,167,22,166,22,165,21,165,21,166,20,167,19,168,18,169,17,169,15,170,14,170,14,171,12,171,11,172,15,172
3408	8,183,6,183,6,184,8,184
3408	6,184,5,184,5,183,5,182,5,181,3,181,3,182,3,184,4,184,5,185
3408	8,181,9,180,9,179,8,179,7,180,7,181,7,182,8,182
3413	16,190,16,189,15,189,15,188,15,187,13,187,13,188,13,189,13,190,13,191,16,191
3420	7,185,2,185,2,184,0,184,0,185,7,186
3421	16,173,17,172,16,172,15,173,12,173,12,174,15,174
3421	18,171,17,171,17,172,18,172
3423	2,189,0,189,0,190,2,190
3436	18,200,17,200,17,201,18,201
3436	17,199,16,199,15,198,14,197,14,198,15,198,15,199,16,200,17,200
3436	14,196,13,196,13,197,14,197
3441	7,221,8,221,9,220,9,219,8,219,7,220,7,221,6,221,6,222,7,222
3442	30,170,29,169,29,168,28,167,28,168,28,169,28,171,30,171
3471	29,166,29,165,28,165,28,166,28,167
3478	20,230,18,230,18,231,20,231
3486	6,223,4,223,4,224,6,224
3489	18,234,17,234,17,235,18,235
3495	31,172,30,172,31,173
3507	28,202,28,201,27,201,28,203
3520	8,154,7,154,7,155,8,155
3536	20,146,19,146,19,147
3547	23,152,22,152,22,153,23,153
3578	18,234,17,234,17,235,18,235
